0 1 2 3 5.7627
4 16 29 31 6.35418
4 16 29 32 6.14114
4 16 29 33 5.98951
4 16 30 31 6.25256
4 16 30 32 6.06193
4 16 30 33 5.91095
4 16 31 32 6.038
4 16 31 33 5.90017
4 16 32 33 5.85166
4 17 18 19 6.4167
4 17 18 20 6.48913
4 17 18 21 6.5066
4 17 18 22 6.48913
4 17 18 23 6.42345
4 17 18 24 6.5355
4 17 18 25 6.53386
4 17 18 26 6.51904
4 17 18 27 6.43406
4 17 18 28 6.44328
4 17 18 29 6.44993
4 17 18 30 6.36162
4 17 18 31 6.32165
4 17 18 32 6.0533
4 17 18 33 5.8768
4 17 19 20 6.4167
4 17 19 21 6.45673
4 17 19 22 6.4167
4 17 19 23 6.33426
4 17 19 24 6.47311
4 17 19 25 6.4706
4 17 19 26 6.4535
4 17 19 27 6.36364
4 17 19 28 6.37541
4 17 19 29 6.35789
4 17 19 30 6.28324
4 17 19 31 6.24629
4 17 19 32 5.88939
4 17 19 33 5.77558
4 17 20 21 6.5066
4 17 20 22 6.48913
4 17 20 23 6.42345
4 17 20 24 6.5355
4 17 20 25 6.53386
4 17 20 26 6.51904
4 17 20 27 6.43406
4 17 20 28 6.44328
4 17 20 29 6.44993
4 17 20 30 6.36162
4 17 20 31 6.32165
4 17 20 32 6.0533
4 17 20 33 5.8768
4 17 21 22 6.5066
4 17 21 23 6.42795
4 17 21 24 6.57171
4 17 21 25 6.56939
4 17 21 26 6.54958
4 17 21 27 6.46365
4 17 21 28 6.46875
4 17 21 29 6.45698
4 17 21 30 6.37678
4 17 21 31 6.34669
4 17 21 32 5.97177
4 17 21 33 5.77558
4 17 22 23 6.42345
4 17 22 24 6.5355
4 17 22 25 6.53386
4 17 22 26 6.51904
4 17 22 27 6.43406
4 17 22 28 6.44328
4 17 22 29 6.44993
4 17 22 30 6.36162
4 17 22 31 6.32165
4 17 22 32 6.0533
4 17 22 33 5.8768
4 17 23 24 6.46957
4 17 23 25 6.47812
4 17 23 26 6.44776
4 17 23 27 6.39675
4 17 23 28 6.36112
4 17 23 29 6.41088
4 17 23 30 6.27557
4 17 23 31 6.26606
4 17 23 32 6.02261
4 17 23 33 5.86251
4 17 24 25 6.60212
4 17 24 26 6.57677
4 17 24 27 6.5073
4 17 24 28 6.49956
4 17 24 29 6.49182
4 17 24 30 6.4033
4 17 24 31 6.39612
4 17 24 32 6.0551
4 17 24 33 5.87127
4 17 25 26 6.5751
4 17 25 27 6.49655
4 17 25 28 6.49744
4 17 25 29 6.49235
4 17 25 30 6.40174
4 17 25 31 6.39549
4 17 25 32 6.0585
4 17 25 33 5.87279
4 17 26 27 6.47604
4 17 26 28 6.47855
4 17 26 29 6.49278
4 17 26 30 6.38729
4 17 26 31 6.35183
4 17 26 32 6.04583
4 17 26 33 5.88242
4 17 27 28 6.39124
4 17 27 29 6.39223
4 17 27 30 6.29315
4 17 27 31 6.27959
4 17 27 32 5.97175
4 17 27 33 5.84282
4 17 28 29 6.38751
4 17 28 30 6.30131
4 17 28 31 6.31322
4 17 28 32 5.97068
4 17 28 33 5.83562
4 17 29 30 6.30405
4 17 29 31 6.28357
4 17 29 32 6.03679
4 17 29 33 5.87176
4 17 30 31 6.17569
4 17 30 32 5.96394
4 17 30 33 5.79158
4 17 31 32 5.93582
4 17 31 33 5.78259
4 17 32 33 5.73266
4 18 19 20 6.4028
4 18 19 21 6.4167
4 18 19 22 6.4028
4 18 19 23 6.3342
4 18 19 24 6.4454
4 18 19 25 6.44377
4 18 19 26 6.43796
4 18 19 27 6.35297
4 18 19 28 6.35521
4 18 19 29 6.36131
4 18 19 30 6.27117
4 18 19 31 6.24027
4 18 19 32 5.97793
4 18 19 33 5.8768
4 18 20 21 6.48913
4 18 20 22 6.50399
4 18 20 23 6.44159
4 18 20 24 6.54041
4 18 20 25 6.53941
4 18 20 26 6.52855
4 18 20 27 6.4502
4 18 20 28 6.45033
4 18 20 29 6.465
4 18 20 30 6.371
4 18 20 31 6.34309
4 18 20 32 6.14426
4 18 20 33 5.99096
4 18 21 22 6.48913
4 18 21 23 6.42345
4 18 21 24 6.5355
4 18 21 25 6.53386
4 18 21 26 6.51904
4 18 21 27 6.43406
4 18 21 28 6.44328
4 18 21 29 6.44993
4 18 21 30 6.36162
4 18 21 31 6.32165
4 18 21 32 6.0533
4 18 21 33 5.8768
4 18 22 23 6.44159
4 18 22 24 6.54041
4 18 22 25 6.53941
4 18 22 26 6.52855
4 18 22 27 6.4502
4 18 22 28 6.45033
4 18 22 29 6.465
4 18 22 30 6.371
4 18 22 31 6.34309
4 18 22 32 6.14426
4 18 22 33 5.99096
4 18 23 24 6.47906
4 18 23 25 6.4869
4 18 23 26 6.46711
4 18 23 27 6.41727
4 18 23 28 6.37753
4 18 23 29 6.43139
4 18 23 30 6.29871
4 18 23 31 6.2895
4 18 23 32 6.119
4 18 23 33 5.97926
4 18 24 25 6.58518
4 18 24 26 6.56821
4 18 24 27 6.49435
4 18 24 28 6.48443
4 18 24 29 6.49892
4 18 24 30 6.39624
4 18 24 31 6.39599
4 18 24 32 6.13981
4 18 24 33 5.9913
4 18 25 26 6.56711
4 18 25 27 6.48505
4 18 25 28 6.48303
4 18 25 29 6.49973
4 18 25 30 6.3954
4 18 25 31 6.39545
4 18 25 32 6.14293
4 18 25 33 5.99281
4 18 26 27 6.47774
4 18 26 28 6.46979
4 18 26 29 6.50195
4 18 26 30 6.39435
4 18 26 31 6.36661
4 18 26 32 6.13831
4 18 26 33 6.00099
4 18 27 28 6.39362
4 18 27 29 6.40685
4 18 27 30 6.30268
4 18 27 31 6.29408
4 18 27 32 6.07229
4 18 27 33 5.96611
4 18 28 29 6.40073
4 18 28 30 6.302
4 18 28 31 6.32734
4 18 28 32 6.07017
4 18 28 33 5.95857
4 18 29 30 6.3234
4 18 29 31 6.30477
4 18 29 32 6.13103
4 18 29 33 5.987
4 18 30 31 6.20114
4 18 30 32 6.05204
4 18 30 33 5.91546
4 18 31 32 6.03365
4 18 31 33 5.90382
4 18 32 33 5.86124
4 19 20 21 6.4167
4 19 20 22 6.4028
4 19 20 23 6.3342
4 19 20 24 6.4454
4 19 20 25 6.44377
4 19 20 26 6.43796
4 19 20 27 6.35297
4 19 20 28 6.35521
4 19 20 29 6.36131
4 19 20 30 6.27117
4 19 20 31 6.24027
4 19 20 32 5.97793
4 19 20 33 5.8768
4 19 21 22 6.4167
4 19 21 23 6.33426
4 19 21 24 6.47311
4 19 21 25 6.4706
4 19 21 26 6.4535
4 19 21 27 6.36364
4 19 21 28 6.37541
4 19 21 29 6.35789
4 19 21 30 6.28324
4 19 21 31 6.24629
4 19 21 32 5.88939
4 19 21 33 5.77558
4 19 22 23 6.3342
4 19 22 24 6.4454
4 19 22 25 6.44377
4 19 22 26 6.43796
4 19 22 27 6.35297
4 19 22 28 6.35521
4 19 22 29 6.36131
4 19 22 30 6.27117
4 19 22 31 6.24027
4 19 22 32 5.97793
4 19 22 33 5.8768
4 19 23 24 6.37963
4 19 23 25 6.38835
4 19 23 26 6.36584
4 19 23 27 6.31329
4 19 23 28 6.27888
4 19 23 29 6.32218
4 19 23 30 6.19487
4 19 23 31 6.17271
4 19 23 32 5.95131
4 19 23 33 5.86251
4 19 24 25 6.50902
4 19 24 26 6.47973
4 19 24 27 6.41381
4 19 24 28 6.40581
4 19 24 29 6.40241
4 19 24 30 6.30911
4 19 24 31 6.29608
4 19 24 32 5.97257
4 19 24 33 5.87127
4 19 25 26 6.47796
4 19 25 27 6.39609
4 19 25 28 6.40363
4 19 25 29 6.40288
4 19 25 30 6.30755
4 19 25 31 6.29548
4 19 25 32 5.97611
4 19 25 33 5.87279
4 19 26 27 6.38718
4 19 26 28 6.38729
4 19 26 29 6.40625
4 19 26 30 6.30067
4 19 26 31 6.26996
4 19 26 32 5.97195
4 19 26 33 5.88242
4 19 27 28 6.30796
4 19 27 29 6.31029
4 19 27 30 6.21032
4 19 27 31 6.18698
4 19 27 32 5.90069
4 19 27 33 5.84282
4 19 28 29 6.30584
4 19 28 30 6.21264
4 19 28 31 6.22047
4 19 28 32 5.89353
4 19 28 33 5.83562
4 19 29 30 6.22374
4 19 29 31 6.19338
4 19 29 32 5.96455
4 19 29 33 5.87176
4 19 30 31 6.08386
4 19 30 32 5.88769
4 19 30 33 5.79158
4 19 31 32 5.86299
4 19 31 33 5.78259
4 19 32 33 5.73266
4 20 21 22 6.48913
4 20 21 23 6.42345
4 20 21 24 6.5355
4 20 21 25 6.53386
4 20 21 26 6.51904
4 20 21 27 6.43406
4 20 21 28 6.44328
4 20 21 29 6.44993
4 20 21 30 6.36162
4 20 21 31 6.32165
4 20 21 32 6.0533
4 20 21 33 5.8768
4 20 22 23 6.44159
4 20 22 24 6.54041
4 20 22 25 6.53941
4 20 22 26 6.52855
4 20 22 27 6.4502
4 20 22 28 6.45033
4 20 22 29 6.465
4 20 22 30 6.371
4 20 22 31 6.34309
4 20 22 32 6.14426
4 20 22 33 5.99096
4 20 23 24 6.47906
4 20 23 25 6.4869
4 20 23 26 6.46711
4 20 23 27 6.41727
4 20 23 28 6.37753
4 20 23 29 6.43139
4 20 23 30 6.29871
4 20 23 31 6.2895
4 20 23 32 6.119
4 20 23 33 5.97926
4 20 24 25 6.58518
4 20 24 26 6.56821
4 20 24 27 6.49435
4 20 24 28 6.48443
4 20 24 29 6.49892
4 20 24 30 6.39624
4 20 24 31 6.39599
4 20 24 32 6.13981
4 20 24 33 5.9913
4 20 25 26 6.56711
4 20 25 27 6.48505
4 20 25 28 6.48303
4 20 25 29 6.49973
4 20 25 30 6.3954
4 20 25 31 6.39545
4 20 25 32 6.14293
4 20 25 33 5.99281
4 20 26 27 6.47774
4 20 26 28 6.46979
4 20 26 29 6.50195
4 20 26 30 6.39435
4 20 26 31 6.36661
4 20 26 32 6.13831
4 20 26 33 6.00099
4 20 27 28 6.39362
4 20 27 29 6.40685
4 20 27 30 6.30268
4 20 27 31 6.29408
4 20 27 32 6.07229
4 20 27 33 5.96611
4 20 28 29 6.40073
4 20 28 30 6.302
4 20 28 31 6.32734
4 20 28 32 6.07017
4 20 28 33 5.95857
4 20 29 30 6.3234
4 20 29 31 6.30477
4 20 29 32 6.13103
4 20 29 33 5.987
4 20 30 31 6.20114
4 20 30 32 6.05204
4 20 30 33 5.91546
4 20 31 32 6.03365
4 20 31 33 5.90382
4 20 32 33 5.86124
4 21 22 23 6.42345
4 21 22 24 6.5355
4 21 22 25 6.53386
4 21 22 26 6.51904
4 21 22 27 6.43406
4 21 22 28 6.44328
4 21 22 29 6.44993
4 21 22 30 6.36162
4 21 22 31 6.32165
4 21 22 32 6.0533
4 21 22 33 5.8768
4 21 23 24 6.46957
4 21 23 25 6.47812
4 21 23 26 6.44776
4 21 23 27 6.39675
4 21 23 28 6.36112
4 21 23 29 6.41088
4 21 23 30 6.27557
4 21 23 31 6.26606
4 21 23 32 6.02261
4 21 23 33 5.86251
4 21 24 25 6.60212
4 21 24 26 6.57677
4 21 24 27 6.5073
4 21 24 28 6.49956
4 21 24 29 6.49182
4 21 24 30 6.4033
4 21 24 31 6.39612
4 21 24 32 6.0551
4 21 24 33 5.87127
4 21 25 26 6.5751
4 21 25 27 6.49655
4 21 25 28 6.49744
4 21 25 29 6.49235
4 21 25 30 6.40174
4 21 25 31 6.39549
4 21 25 32 6.0585
4 21 25 33 5.87279
4 21 26 27 6.47604
4 21 26 28 6.47855
4 21 26 29 6.49278
4 21 26 30 6.38729
4 21 26 31 6.35183
4 21 26 32 6.04583
4 21 26 33 5.88242
4 21 27 28 6.39124
4 21 27 29 6.39223
4 21 27 30 6.29315
4 21 27 31 6.27959
4 21 27 32 5.97175
4 21 27 33 5.84282
4 21 28 29 6.38751
4 21 28 30 6.30131
4 21 28 31 6.31322
4 21 28 32 5.97068
4 21 28 33 5.83562
4 21 29 30 6.30405
4 21 29 31 6.28357
4 21 29 32 6.03679
4 21 29 33 5.87176
4 21 30 31 6.17569
4 21 30 32 5.96394
4 21 30 33 5.79158
4 21 31 32 5.93582
4 21 31 33 5.78259
4 21 32 33 5.73266
4 22 23 24 6.47906
4 22 23 25 6.4869
4 22 23 26 6.46711
4 22 23 27 6.41727
4 22 23 28 6.37753
4 22 23 29 6.43139
4 22 23 30 6.29871
4 22 23 31 6.2895
4 22 23 32 6.119
4 22 23 33 5.97926
4 22 24 25 6.58518
4 22 24 26 6.56821
4 22 24 27 6.49435
4 22 24 28 6.48443
4 22 24 29 6.49892
4 22 24 30 6.39624
4 22 24 31 6.39599
4 22 24 32 6.13981
4 22 24 33 5.9913
4 22 25 26 6.56711
4 22 25 27 6.48505
4 22 25 28 6.48303
4 22 25 29 6.49973
4 22 25 30 6.3954
4 22 25 31 6.39545
4 22 25 32 6.14293
4 22 25 33 5.99281
4 22 26 27 6.47774
4 22 26 28 6.46979
4 22 26 29 6.50195
4 22 26 30 6.39435
4 22 26 31 6.36661
4 22 26 32 6.13831
4 22 26 33 6.00099
4 22 27 28 6.39362
4 22 27 29 6.40685
4 22 27 30 6.30268
4 22 27 31 6.29408
4 22 27 32 6.07229
4 22 27 33 5.96611
4 22 28 29 6.40073
4 22 28 30 6.302
4 22 28 31 6.32734
4 22 28 32 6.07017
4 22 28 33 5.95857
4 22 29 30 6.3234
4 22 29 31 6.30477
4 22 29 32 6.13103
4 22 29 33 5.987
4 22 30 31 6.20114
4 22 30 32 6.05204
4 22 30 33 5.91546
4 22 31 32 6.03365
4 22 31 33 5.90382
4 22 32 33 5.86124
4 23 24 25 6.52527
4 23 24 26 6.49956
4 23 24 27 6.45955
4 23 24 28 6.42503
4 23 24 29 6.45997
4 23 24 30 6.33715
4 23 24 31 6.33998
4 23 24 32 6.12302
4 23 24 33 5.98134
4 23 25 26 6.50733
4 23 25 27 6.45955
4 23 25 28 6.43227
4 23 25 29 6.46773
4 23 25 30 6.34562
4 23 25 31 6.34189
4 23 25 32 6.12955
4 23 25 33 5.98492
4 23 26 27 6.43768
4 23 26 28 6.40469
4 23 26 29 6.46711
4 23 26 30 6.32164
4 23 26 31 6.31384
4 23 26 32 6.11481
4 23 26 33 5.98945
4 23 27 28 6.35834
4 23 27 29 6.40645
4 23 27 30 6.26855
4 23 27 31 6.26866
4 23 27 32 6.06388
4 23 27 33 5.96181
4 23 28 29 6.36631
4 23 28 30 6.24067
4 23 28 31 6.27059
4 23 28 32 6.04821
4 23 28 33 5.94738
4 23 29 30 6.28813
4 23 29 31 6.27923
4 23 29 32 6.11481
4 23 29 33 5.97907
4 23 30 31 6.14733
4 23 30 32 6.03424
4 23 30 33 5.90507
4 23 31 32 6.01514
4 23 31 33 5.89599
4 23 32 33 5.8596
4 24 25 26 6.61742
4 24 25 27 6.55184
4 24 25 28 6.53674
4 24 25 29 6.53683
4 24 25 30 6.44119
4 24 25 31 6.45318
4 24 25 32 6.15003
4 24 25 33 5.99152
4 24 26 27 6.52436
4 24 26 28 6.51438
4 24 26 29 6.5323
4 24 26 30 6.42196
4 24 26 31 6.42312
4 24 26 32 6.13362
4 24 26 33 5.99659
4 24 27 28 6.45665
4 24 27 29 6.45418
4 24 27 30 6.35743
4 24 27 31 6.35424
4 24 27 32 6.08294
4 24 27 33 5.96705
4 24 28 29 6.44475
4 24 28 30 6.34682
4 24 28 31 6.38535
4 24 28 32 6.06803
4 24 28 33 5.95538
4 24 29 30 6.35811
4 24 29 31 6.35417
4 24 29 32 6.13286
4 24 29 33 5.9879
4 24 30 31 6.25195
4 24 30 32 6.05283
4 24 30 33 5.90945
4 24 31 32 6.0418
4 24 31 33 5.90705
4 24 32 33 5.85446
4 25 26 27 6.51496
4 25 26 28 6.51287
4 25 26 29 6.53295
4 25 26 30 6.42101
4 25 26 31 6.42253
4 25 26 32 6.13684
4 25 26 33 5.99804
4 25 27 28 6.44734
4 25 27 29 6.44699
4 25 27 30 6.34745
4 25 27 31 6.35156
4 25 27 32 6.07985
4 25 27 33 5.96504
4 25 28 29 6.43925
4 25 28 30 6.34545
4 25 28 31 6.38454
4 25 28 32 6.07085
4 25 28 33 5.95663
4 25 29 30 6.35368
4 25 29 31 6.35451
4 25 29 32 6.1366
4 25 29 33 5.98976
4 25 30 31 6.25146
4 25 30 32 6.05617
4 25 30 33 5.91126
4 25 31 32 6.04301
4 25 31 33 5.90758
4 25 32 33 5.8571
4 26 27 28 6.42941
4 26 27 29 6.44614
4 26 27 30 6.33348
4 26 27 31 6.3206
4 26 27 32 6.06726
4 26 27 33 5.97133
4 26 28 29 6.44053
4 26 28 30 6.33318
4 26 28 31 6.35417
4 26 28 32 6.06513
4 26 28 33 5.96384
4 26 29 30 6.35851
4 26 29 31 6.34063
4 26 29 32 6.13103
4 26 29 33 5.99757
4 26 30 31 6.2229
4 26 30 32 6.0527
4 26 30 33 5.91955
4 26 31 32 6.02853
4 26 31 33 5.90809
4 26 32 33 5.86124
4 27 28 29 6.3605
4 27 28 30 6.25313
4 27 28 31 6.28428
4 27 28 32 6.00461
4 27 28 33 5.93041
4 27 29 30 6.27155
4 27 29 31 6.25933
4 27 29 32 6.06261
4 27 29 33 5.96361
4 27 30 31 6.14685
4 27 30 32 5.98652
4 27 30 33 5.88392
4 27 31 32 5.97046
4 27 31 33 5.87016
4 27 32 33 5.83357
4 28 29 30 6.26503
4 28 29 31 6.28612
4 28 29 32 6.05895
4 28 29 33 5.95495
4 28 30 31 6.1812
4 28 30 32 5.97834
4 28 30 33 5.87572
4 28 31 32 5.98502
4 28 31 33 5.88393
4 28 32 33 5.82412
4 29 30 31 6.16317
4 29 30 32 6.04621
4 29 30 33 5.91247
4 29 31 32 6.02265
4 29 31 33 5.90082
4 29 32 33 5.86117
4 30 31 32 5.94023
4 30 31 33 5.81558
4 30 32 33 5.81045
4 31 32 33 5.80396
5 6 7 8 6.12397
5 6 7 9 6.42195
5 6 7 10 6.48476
5 6 7 11 6.4891
5 6 7 12 6.47148
5 6 7 13 6.22096
5 6 7 14 6.40767
5 6 7 15 6.40767
5 6 7 16 6.50181
5 6 7 17 6.46337
5 6 7 18 6.40767
5 6 7 19 6.36785
5 6 7 20 6.40767
5 6 7 21 6.46337
5 6 7 22 6.40767
5 6 7 23 6.30281
5 6 7 24 6.47578
5 6 7 25 6.47245
5 6 7 26 6.44927
5 6 7 27 6.36435
5 6 7 28 6.36419
5 6 7 29 6.33537
5 6 7 30 6.26423
5 6 7 31 6.23435
5 6 7 32 5.79656
5 6 7 33 5.52835
5 6 8 9 6.23221
5 6 8 10 6.28637
5 6 8 11 6.29247
5 6 8 12 6.26294
5 6 8 13 5.95191
5 6 8 14 6.2285
5 6 8 15 6.2285
5 6 8 16 6.30963
5 6 8 17 6.2526
5 6 8 18 6.2285
5 6 8 19 6.14533
5 6 8 20 6.2285
5 6 8 21 6.2526
5 6 8 22 6.2285
5 6 8 23 6.16578
5 6 8 24 6.28319
5 6 8 25 6.28119
5 6 8 26 6.26633
5 6 8 27 6.17221
5 6 8 28 6.17577
5 6 8 29 6.19439
5 6 8 30 6.15108
5 6 8 31 6.05834
5 6 8 32 5.88988
5 6 8 33 5.72249
5 6 9 10 6.56973
5 6 9 11 6.57545
5 6 9 12 6.54936
5 6 9 13 6.26554
5 6 9 14 6.51252
5 6 9 15 6.51252
5 6 9 16 6.59232
5 6 9 17 6.53974
5 6 9 18 6.51252
5 6 9 19 6.44214
5 6 9 20 6.51252
5 6 9 21 6.53974
5 6 9 22 6.51252
5 6 9 23 6.44089
5 6 9 24 6.56998
5 6 9 25 6.56794
5 6 9 26 6.55235
5 6 9 27 6.47308
5 6 9 28 6.47584
5 6 9 29 6.46702
5 6 9 30 6.37361
5 6 9 31 6.34501
5 6 9 32 6.05008
5 6 9 33 5.91823
5 6 10 11 6.6312
5 6 10 12 6.6074
5 6 10 13 6.32722
5 6 10 14 6.56237
5 6 10 15 6.56237
5 6 10 16 6.64604
5 6 10 17 6.59857
5 6 10 18 6.56237
5 6 10 19 6.50015
5 6 10 20 6.56237
5 6 10 21 6.59857
5 6 10 22 6.56237
5 6 10 23 6.48566
5 6 10 24 6.62384
5 6 10 25 6.62189
5 6 10 26 6.60368
5 6 10 27 6.52087
5 6 10 28 6.52468
5 6 10 29 6.51869
5 6 10 30 6.42805
5 6 10 31 6.4079
5 6 10 32 6.07881
5 6 10 33 5.88734
5 6 11 12 6.61228
5 6 11 13 6.3318
5 6 11 14 6.56858
5 6 11 15 6.56858
5 6 11 16 6.65133
5 6 11 17 6.60342
5 6 11 18 6.56858
5 6 11 19 6.50531
5 6 11 20 6.56858
5 6 11 21 6.60342
5 6 11 22 6.56858
5 6 11 23 6.49864
5 6 11 24 6.62927
5 6 11 25 6.62736
5 6 11 26 6.60936
5 6 11 27 6.52701
5 6 11 28 6.53061
5 6 11 29 6.52523
5 6 11 30 6.43466
5 6 11 31 6.41385
5 6 11 32 6.08481
5 6 11 33 5.90241
5 6 12 13 6.31484
5 6 12 14 6.54068
5 6 12 15 6.54068
5 6 12 16 6.62676
5 6 12 17 6.58031
5 6 12 18 6.54068
5 6 12 19 6.48114
5 6 12 20 6.54068
5 6 12 21 6.58031
5 6 12 22 6.54068
5 6 12 23 6.46084
5 6 12 24 6.60399
5 6 12 25 6.60189
5 6 12 26 6.58298
5 6 12 27 6.49908
5 6 12 28 6.50342
5 6 12 29 6.49491
5 6 12 30 6.40467
5 6 12 31 6.38449
5 6 12 32 6.03772
5 6 12 33 5.8364
5 6 13 14 6.24209
5 6 13 15 6.24209
5 6 13 16 6.34477
5 6 13 17 6.30643
5 6 13 18 6.24209
5 6 13 19 6.20856
5 6 13 20 6.24209
5 6 13 21 6.30643
5 6 13 22 6.24209
5 6 13 23 6.14265
5 6 13 24 6.31605
5 6 13 25 6.31206
5 6 13 26 6.29182
5 6 13 27 6.20383
5 6 13 28 6.21239
5 6 13 29 6.17777
5 6 13 30 6.09768
5 6 13 31 6.06408
5 6 13 32 5.61844
5 6 13 33 5.52835
5 6 14 15 6.52944
5 6 14 16 6.58585
5 6 14 17 6.53114
5 6 14 18 6.52944
5 6 14 19 6.44094
5 6 14 20 6.52944
5 6 14 21 6.53114
5 6 14 22 6.52944
5 6 14 23 6.45914
5 6 14 24 6.5638
5 6 14 25 6.56233
5 6 14 26 6.54821
5 6 14 27 6.47772
5 6 14 28 6.47423
5 6 14 29 6.48455
5 6 14 30 6.39196
5 6 14 31 6.35504
5 6 14 32 6.10185
5 6 14 33 5.93212
5 6 15 16 6.58585
5 6 15 17 6.53114
5 6 15 18 6.52944
5 6 15 19 6.44094
5 6 15 20 6.52944
5 6 15 21 6.53114
5 6 15 22 6.52944
5 6 15 23 6.45914
5 6 15 24 6.5638
5 6 15 25 6.56233
5 6 15 26 6.54821
5 6 15 27 6.47772
5 6 15 28 6.47423
5 6 15 29 6.48455
5 6 15 30 6.39196
5 6 15 31 6.35504
5 6 15 32 6.10185
5 6 15 33 5.93212
5 6 16 17 6.61776
5 6 16 18 6.58585
5 6 16 19 6.51965
5 6 16 20 6.58585
5 6 16 21 6.61776
5 6 16 22 6.58585
5 6 16 23 6.51882
5 6 16 24 6.64542
5 6 16 25 6.6436
5 6 16 26 6.6262
5 6 16 27 6.545
5 6 16 28 6.54806
5 6 16 29 6.54431
5 6 16 30 6.45376
5 6 16 31 6.4308
5 6 16 32 6.12097
5 6 16 33 5.94309
5 6 17 18 6.53114
5 6 17 19 6.47554
5 6 17 20 6.53114
5 6 17 21 6.57341
5 6 17 22 6.53114
5 6 17 23 6.45613
5 6 17 24 6.59473
5 6 17 25 6.59259
5 6 17 26 6.57346
5 6 17 27 6.48878
5 6 17 28 6.49333
5 6 17 29 6.48421
5 6 17 30 6.39871
5 6 17 31 6.37375
5 6 17 32 6.0216
5 6 17 33 5.81972
5 6 18 19 6.44094
5 6 18 20 6.52944
5 6 18 21 6.53114
5 6 18 22 6.52944
5 6 18 23 6.45914
5 6 18 24 6.5638
5 6 18 25 6.56233
5 6 18 26 6.54821
5 6 18 27 6.47772
5 6 18 28 6.47423
5 6 18 29 6.48455
5 6 18 30 6.39196
5 6 18 31 6.35504
5 6 18 32 6.10185
5 6 18 33 5.93212
5 6 19 20 6.44094
5 6 19 21 6.47554
5 6 19 22 6.44094
5 6 19 23 6.36238
5 6 19 24 6.4953
5 6 19 25 6.49298
5 6 19 26 6.47659
5 6 19 27 6.38793
5 6 19 28 6.39953
5 6 19 29 6.38458
5 6 19 30 6.29726
5 6 19 31 6.27262
5 6 19 32 5.93532
5 6 19 33 5.81972
5 6 20 21 6.53114
5 6 20 22 6.52944
5 6 20 23 6.45914
5 6 20 24 6.5638
5 6 20 25 6.56233
5 6 20 26 6.54821
5 6 20 27 6.47772
5 6 20 28 6.47423
5 6 20 29 6.48455
5 6 20 30 6.39196
5 6 20 31 6.35504
5 6 20 32 6.10185
5 6 20 33 5.93212
5 6 21 22 6.53114
5 6 21 23 6.45613
5 6 21 24 6.59473
5 6 21 25 6.59259
5 6 21 26 6.57346
5 6 21 27 6.48878
5 6 21 28 6.49333
5 6 21 29 6.48421
5 6 21 30 6.39871
5 6 21 31 6.37375
5 6 21 32 6.0216
5 6 21 33 5.81972
5 6 22 23 6.45914
5 6 22 24 6.5638
5 6 22 25 6.56233
5 6 22 26 6.54821
5 6 22 27 6.47772
5 6 22 28 6.47423
5 6 22 29 6.48455
5 6 22 30 6.39196
5 6 22 31 6.35504
5 6 22 32 6.10185
5 6 22 33 5.93212
5 6 23 24 6.49699
5 6 23 25 6.50511
5 6 23 26 6.48145
5 6 23 27 6.43126
5 6 23 28 6.39678
5 6 23 29 6.44717
5 6 23 30 6.30865
5 6 23 31 6.30571
5 6 23 32 6.07947
5 6 23 33 5.91876
5 6 24 25 6.62872
5 6 24 26 6.60443
5 6 24 27 6.53602
5 6 24 28 6.5216
5 6 24 29 6.52313
5 6 24 30 6.42326
5 6 24 31 6.42685
5 6 24 32 6.10426
5 6 24 33 5.9324
5 6 25 26 6.60293
5 6 25 27 6.52575
5 6 25 28 6.51965
5 6 25 29 6.52372
5 6 25 30 6.4218
5 6 25 31 6.42632
5 6 25 32 6.10752
5 6 25 33 5.93387
5 6 26 27 6.50621
5 6 26 28 6.50818
5 6 26 29 6.52822
5 6 26 30 6.41119
5 6 26 31 6.38386
5 6 26 32 6.09487
5 6 26 33 5.94275
5 6 27 28 6.42232
5 6 27 29 6.42694
5 6 27 30 6.32937
5 6 27 31 6.31136
5 6 27 32 6.02992
5 6 27 33 5.90526
5 6 28 29 6.42207
5 6 28 30 6.33138
5 6 28 31 6.34501
5 6 28 32 6.02305
5 6 28 33 5.89794
5 6 29 30 6.33597
5 6 29 31 6.32247
5 6 29 32 6.09266
5 6 29 33 5.92743
5 6 30 31 6.21949
5 6 30 32 6.01072
5 6 30 33 5.85044
5 6 31 32 5.98967
5 6 31 33 5.84322
5 6 32 33 5.78872
5 7 8 9 6.06283
5 7 8 10 6.12454
5 7 8 11 6.13084
5 7 8 12 6.10967
5 7 8 13 5.83953
5 7 8 14 6.04893
5 7 8 15 6.04893
5 7 8 16 6.14442
5 7 8 17 6.10035
5 7 8 18 6.04893
5 7 8 19 5.99522
5 7 8 20 6.04893
5 7 8 21 6.10035
5 7 8 22 6.04893
5 7 8 23 5.9313
5 7 8 24 6.1126
5 7 8 25 6.10848
5 7 8 26 6.08742
5 7 8 27 5.98741
5 7 8 28 5.99644
5 7 8 29 5.96887
5 7 8 30 5.97695
5 7 8 31 5.85193
5 7 8 32 5.57822
5 7 8 33 5.33768
5 7 9 10 6.42247
5 7 9 11 6.42857
5 7 9 12 6.40906
5 7 9 13 6.15566
5 7 9 14 6.34598
5 7 9 15 6.34598
5 7 9 16 6.4427
5 7 9 17 6.40014
5 7 9 18 6.34598
5 7 9 19 6.29863
5 7 9 20 6.34598
5 7 9 21 6.40014
