0 1 2 3 4 1.41421
2 4 5 10 13 1.96214
2 4 5 10 14 2.19848
2 4 5 11 12 2.0381
2 4 5 11 13 2
2 4 5 11 14 2.18955
2 4 5 12 13 2
2 4 5 12 14 2.08167
2 4 5 13 14 2.02367
2 4 6 7 8 1.62019
2 4 6 7 9 2
2 4 6 7 10 1.85164
2 4 6 7 11 2
2 4 6 7 12 1.81265
2 4 6 7 13 1.73205
2 4 6 7 14 1.93309
2 4 6 8 9 2.09938
2 4 6 8 10 2.09938
2 4 6 8 11 2.04939
2 4 6 8 12 2
2 4 6 8 13 1.93309
2 4 6 8 14 2.09938
2 4 6 9 10 2.2514
2 4 6 9 11 2.28239
2 4 6 9 12 2.15322
2 4 6 9 13 2.16025
2 4 6 9 14 2.29256
2 4 6 10 11 2.22354
2 4 6 10 12 2.09938
2 4 6 10 13 2.04939
2 4 6 10 14 2.2514
2 4 6 11 12 2.12132
2 4 6 11 13 2.08167
2 4 6 11 14 2.26779
2 4 6 12 13 2
2 4 6 12 14 2.13809
2 4 6 13 14 2.09938
2 4 7 8 9 1.62019
2 4 7 8 10 1.62019
2 4 7 8 11 1.62019
2 4 7 8 12 1.62019
2 4 7 8 13 1.62019
2 4 7 8 14 1.62019
2 4 7 9 10 1.85164
2 4 7 9 11 2
2 4 7 9 12 1.81265
2 4 7 9 13 1.73205
2 4 7 9 14 1.93309
2 4 7 10 11 1.85164
2 4 7 10 12 1.62019
2 4 7 10 13 1.62019
2 4 7 10 14 1.85164
2 4 7 11 12 1.81265
2 4 7 11 13 1.73205
2 4 7 11 14 1.93309
2 4 7 12 13 1.62019
2 4 7 12 14 1.73205
2 4 7 13 14 1.62019
2 4 8 9 10 2.16025
2 4 8 9 11 2.04939
2 4 8 9 12 2.01187
2 4 8 9 13 2
2 4 8 9 14 2.16025
2 4 8 10 11 2.04939
2 4 8 10 12 2.04495
2 4 8 10 13 2
2 4 8 10 14 2.14154
2 4 8 11 12 1.90693
2 4 8 11 13 1.85164
2 4 8 11 14 2.04939
2 4 8 12 13 1.93309
2 4 8 12 14 2.04495
2 4 8 13 14 2
2 4 9 10 11 2.22354
2 4 9 10 12 2.16025
2 4 9 10 13 2.08167
2 4 9 10 14 2.26747
2 4 9 11 12 2.12132
2 4 9 11 13 2.08167
2 4 9 11 14 2.26779
2 4 9 12 13 2.04495
2 4 9 12 14 2.16025
2 4 9 13 14 2.16025
2 4 10 11 12 2.04939
2 4 10 11 13 2.00294
2 4 10 11 14 2.22354
2 4 10 12 13 2
2 4 10 12 14 2.14154
2 4 10 13 14 2.09069
2 4 11 12 13 1.93309
2 4 11 12 14 2.10223
2 4 11 13 14 2.04939
2 4 12 13 14 2.04495
2 5 6 7 8 1.62019
2 5 6 7 9 2.04939
2 5 6 7 10 1.85164
2 5 6 7 11 2.04939
2 5 6 7 12 1.93309
2 5 6 7 13 1.90693
2 5 6 7 14 2
2 5 6 8 9 2
2 5 6 8 10 2
2 5 6 8 11 1.93309
2 5 6 8 12 1.81265
2 5 6 8 13 1.73205
2 5 6 8 14 2
2 5 6 9 10 2.16556
2 5 6 9 11 2.24649
2 5 6 9 12 2.12916
2 5 6 9 13 2.08738
2 5 6 9 14 2.22985
2 5 6 10 11 2.13809
2 5 6 10 12 2
2 5 6 10 13 1.90693
2 5 6 10 14 2.16556
2 5 6 11 12 2.081
2 5 6 11 13 2.04939
2 5 6 11 14 2.23607
2 5 6 12 13 1.96214
2 5 6 12 14 2.05751
2 5 6 13 14 2.01187
2 5 7 8 9 1.62019
2 5 7 8 10 1.62019
2 5 7 8 11 1.62019
2 5 7 8 12 1.62019
2 5 7 8 13 1.62019
2 5 7 8 14 1.62019
2 5 7 9 10 1.85164
2 5 7 9 11 2.04939
2 5 7 9 12 1.93309
2 5 7 9 13 1.90693
2 5 7 9 14 2
2 5 7 10 11 1.85164
2 5 7 10 12 1.62019
2 5 7 10 13 1.62019
2 5 7 10 14 1.85164
2 5 7 11 12 1.93309
2 5 7 11 13 1.90693
2 5 7 11 14 2
2 5 7 12 13 1.85164
2 5 7 12 14 1.81265
2 5 7 13 14 1.73205
2 5 8 9 10 2
2 5 8 9 11 1.93309
2 5 8 9 12 2
2 5 8 9 13 1.81265
2 5 8 9 14 2
2 5 8 10 11 1.93309
2 5 8 10 12 2
2 5 8 10 13 2
2 5 8 10 14 2.02367
2 5 8 11 12 1.73205
2 5 8 11 13 1.62019
2 5 8 11 14 1.93309
2 5 8 12 13 1.81265
2 5 8 12 14 2
2 5 8 13 14 2
2 5 9 10 11 2.13809
2 5 9 10 12 2
2 5 9 10 13 1.93309
2 5 9 10 14 2.17626
2 5 9 11 12 2.081
2 5 9 11 13 2.04939
2 5 9 11 14 2.23607
2 5 9 12 13 1.96769
2 5 9 12 14 2.08167
2 5 9 13 14 2.04495
2 5 10 11 12 1.93309
2 5 10 11 13 1.85164
2 5 10 11 14 2.13809
2 5 10 12 13 2
2 5 10 12 14 2.02367
2 5 10 13 14 1.96214
2 5 11 12 13 1.93309
2 5 11 12 14 2.0381
2 5 11 13 14 2
2 5 12 13 14 2
2 6 7 8 9 1.62019
2 6 7 8 10 1.62019
2 6 7 8 11 1.62019
2 6 7 8 12 1.62019
2 6 7 8 13 1.62019
2 6 7 8 14 1.62019
2 6 7 9 10 1.85164
2 6 7 9 11 2.08167
2 6 7 9 12 2
2 6 7 9 13 2
2 6 7 9 14 2
2 6 7 10 11 1.85164
2 6 7 10 12 1.62019
2 6 7 10 13 1.41421
2 6 7 10 14 1.85164
2 6 7 11 12 2
2 6 7 11 13 2
2 6 7 11 14 2
2 6 7 12 13 1.93309
2 6 7 12 14 2
2 6 7 13 14 1.81265
2 6 8 9 10 2.13809
2 6 8 9 11 2.14154
2 6 8 9 12 2.08167
2 6 8 9 13 2.08167
2 6 8 9 14 2.15322
2 6 8 10 11 2.09938
2 6 8 10 12 2.0381
2 6 8 10 13 2
2 6 8 10 14 2.13809
2 6 8 11 12 2.04495
2 6 8 11 13 2
2 6 8 11 14 2.16025
2 6 8 12 13 2
2 6 8 12 14 2.05751
2 6 8 13 14 2.0381
2 6 9 10 11 2.2514
2 6 9 10 12 2.13809
2 6 9 10 13 2.10223
2 6 9 10 14 2.26855
2 6 9 11 12 2.27761
2 6 9 11 13 2.2563
2 6 9 11 14 2.34937
2 6 9 12 13 2.19644
2 6 9 12 14 2.24846
2 6 9 13 14 2.23607
2 6 10 11 12 2.09938
2 6 10 11 13 2.04939
2 6 10 11 14 2.2514
2 6 10 12 13 2
2 6 10 12 14 2.13809
2 6 10 13 14 2.10223
2 6 11 12 13 2.173
2 6 11 12 14 2.23607
2 6 11 13 14 2.19745
2 6 12 13 14 2.16025
2 7 8 9 10 1.62019
2 7 8 9 11 1.62019
2 7 8 9 12 1.62019
2 7 8 9 13 1.62019
2 7 8 9 14 1.62019
2 7 8 10 11 1.62019
2 7 8 10 12 1.62019
2 7 8 10 13 1.62019
2 7 8 10 14 1.62019
2 7 8 11 12 1.62019
2 7 8 11 13 1.62019
2 7 8 11 14 1.62019
2 7 8 12 13 1.62019
2 7 8 12 14 1.62019
2 7 8 13 14 1.62019
2 7 9 10 11 1.85164
2 7 9 10 12 1.62019
2 7 9 10 13 1.41421
2 7 9 10 14 1.85164
2 7 9 11 12 2
2 7 9 11 13 2
2 7 9 11 14 2
2 7 9 12 13 1.93309
2 7 9 12 14 2
2 7 9 13 14 1.81265
2 7 10 11 12 1.62019
2 7 10 11 13 1.41421
2 7 10 11 14 1.85164
2 7 10 12 13 1.62019
2 7 10 12 14 1.62019
2 7 10 13 14 1.62019
2 7 11 12 13 1.93309
2 7 11 12 14 2
2 7 11 13 14 1.81265
2 7 12 13 14 1.73205
2 8 9 10 11 2.09938
2 8 9 10 12 2.05751
2 8 9 10 13 2.0381
2 8 9 10 14 2.15322
2 8 9 11 12 2.04495
2 8 9 11 13 2
2 8 9 11 14 2.16025
2 8 9 12 13 2.04495
2 8 9 12 14 2.07802
2 8 9 13 14 2.05751
2 8 10 11 12 2
2 8 10 11 13 1.93309
2 8 10 11 14 2.09938
2 8 10 12 13 2
2 8 10 12 14 2.08167
2 8 10 13 14 2.08167
2 8 11 12 13 1.93309
2 8 11 12 14 2.01187
2 8 11 13 14 2
2 8 12 13 14 2.04495
2 9 10 11 12 2.09938
2 9 10 11 13 2.04939
2 9 10 11 14 2.2514
2 9 10 12 13 2.0381
2 9 10 12 14 2.15322
2 9 10 13 14 2.12132
2 9 11 12 13 2.173
2 9 11 12 14 2.23607
2 9 11 13 14 2.19745
2 9 12 13 14 2.15758
2 10 11 12 13 1.93309
2 10 11 12 14 2.09938
2 10 11 13 14 2.04939
2 10 12 13 14 2.08167
2 11 12 13 14 2.10639
3 4 5 6 7 2.16556
3 4 5 6 8 2.07802
3 4 5 6 9 2.35584
3 4 5 6 10 2.29129
3 4 5 6 11 2.35584
3 4 5 6 12 2.16556
3 4 5 6 13 2.10357
3 4 5 6 14 2.33699
3 4 5 7 8 1.85164
3 4 5 7 9 2.16556
3 4 5 7 10 2.07802
3 4 5 7 11 2.16556
3 4 5 7 12 2
3 4 5 7 13 1.90693
3 4 5 7 14 2.13809
3 4 5 8 9 2.07802
3 4 5 8 10 2.07802
3 4 5 8 11 2.07802
3 4 5 8 12 1.85164
3 4 5 8 13 1.73205
3 4 5 8 14 2.07802
3 4 5 9 10 2.29129
3 4 5 9 11 2.35584
3 4 5 9 12 2.16556
3 4 5 9 13 2.10357
3 4 5 9 14 2.33699
3 4 5 10 11 2.29129
3 4 5 10 12 2.07802
3 4 5 10 13 2
3 4 5 10 14 2.29129
3 4 5 11 12 2.16556
3 4 5 11 13 2.10357
3 4 5 11 14 2.33699
3 4 5 12 13 1.90693
3 4 5 12 14 2.13809
3 4 5 13 14 2.07802
3 4 6 7 8 1.93309
3 4 6 7 9 2.23607
3 4 6 7 10 2.13809
3 4 6 7 11 2.23607
3 4 6 7 12 2.0381
3 4 6 7 13 2
3 4 6 7 14 2.18955
3 4 6 8 9 2.32266
3 4 6 8 10 2.32266
3 4 6 8 11 2.32266
3 4 6 8 12 2.16025
3 4 6 8 13 2.13664
3 4 6 8 14 2.32266
3 4 6 9 10 2.48193
3 4 6 9 11 2.53859
3 4 6 9 12 2.36827
3 4 6 9 13 2.33699
3 4 6 9 14 2.50805
3 4 6 10 11 2.48193
3 4 6 10 12 2.32266
3 4 6 10 13 2.28709
3 4 6 10 14 2.48193
3 4 6 11 12 2.36827
3 4 6 11 13 2.33699
3 4 6 11 14 2.50805
3 4 6 12 13 2.19089
3 4 6 12 14 2.34521
3 4 6 13 14 2.32266
3 4 7 8 9 1.93309
3 4 7 8 10 1.93309
3 4 7 8 11 1.93309
3 4 7 8 12 1.73205
3 4 7 8 13 1.62019
3 4 7 8 14 1.93309
3 4 7 9 10 2.13809
3 4 7 9 11 2.23607
3 4 7 9 12 2.0381
3 4 7 9 13 2
3 4 7 9 14 2.18955
3 4 7 10 11 2.13809
3 4 7 10 12 1.93309
3 4 7 10 13 1.85164
3 4 7 10 14 2.13809
3 4 7 11 12 2.0381
3 4 7 11 13 2
3 4 7 11 14 2.18955
3 4 7 12 13 1.81265
3 4 7 12 14 2
3 4 7 13 14 1.93309
3 4 8 9 10 2.32266
3 4 8 9 11 2.32266
3 4 8 9 12 2.16025
3 4 8 9 13 2.13664
3 4 8 9 14 2.32266
3 4 8 10 11 2.32266
3 4 8 10 12 2.16025
3 4 8 10 13 2.13664
3 4 8 10 14 2.32266
3 4 8 11 12 2.16025
3 4 8 11 13 2.13664
3 4 8 11 14 2.32266
3 4 8 12 13 2
3 4 8 12 14 2.16025
3 4 8 13 14 2.13664
3 4 9 10 11 2.48193
3 4 9 10 12 2.32266
3 4 9 10 13 2.28709
3 4 9 10 14 2.48193
3 4 9 11 12 2.36827
3 4 9 11 13 2.33699
3 4 9 11 14 2.50805
3 4 9 12 13 2.19089
3 4 9 12 14 2.34521
3 4 9 13 14 2.32266
3 4 10 11 12 2.32266
3 4 10 11 13 2.28709
3 4 10 11 14 2.48193
3 4 10 12 13 2.13664
3 4 10 12 14 2.32266
3 4 10 13 14 2.28709
3 4 11 12 13 2.19089
3 4 11 12 14 2.34521
3 4 11 13 14 2.32266
3 4 12 13 14 2.16025
3 5 6 7 8 1.85164
3 5 6 7 9 2.19034
3 5 6 7 10 2.07802
3 5 6 7 11 2.19034
3 5 6 7 12 2.04939
3 5 6 7 13 2
3 5 6 7 14 2.16556
3 5 6 8 9 2.07802
3 5 6 8 10 2.07802
3 5 6 8 11 2.07802
3 5 6 8 12 1.85164
3 5 6 8 13 1.73205
3 5 6 8 14 2.07802
3 5 6 9 10 2.29129
3 5 6 9 11 2.37
3 5 6 9 12 2.19034
3 5 6 9 13 2.15297
3 5 6 9 14 2.35584
3 5 6 10 11 2.29129
3 5 6 10 12 2.07802
3 5 6 10 13 2
3 5 6 10 14 2.29129
3 5 6 11 12 2.19034
3 5 6 11 13 2.15297
3 5 6 11 14 2.35584
3 5 6 12 13 2
3 5 6 12 14 2.16556
3 5 6 13 14 2.10357
3 5 7 8 9 1.85164
3 5 7 8 10 1.85164
3 5 7 8 11 1.85164
3 5 7 8 12 1.62019
3 5 7 8 13 1.41421
3 5 7 8 14 1.85164
3 5 7 9 10 2.07802
3 5 7 9 11 2.19034
3 5 7 9 12 2.04939
3 5 7 9 13 2
3 5 7 9 14 2.16556
3 5 7 10 11 2.07802
3 5 7 10 12 1.85164
3 5 7 10 13 1.73205
3 5 7 10 14 2.07802
3 5 7 11 12 2.04939
3 5 7 11 13 2
3 5 7 11 14 2.16556
3 5 7 12 13 1.90693
3 5 7 12 14 2
3 5 7 13 14 1.90693
3 5 8 9 10 2.07802
3 5 8 9 11 2.07802
3 5 8 9 12 1.85164
3 5 8 9 13 1.73205
3 5 8 9 14 2.07802
3 5 8 10 11 2.07802
3 5 8 10 12 1.85164
3 5 8 10 13 1.73205
3 5 8 10 14 2.07802
3 5 8 11 12 1.85164
3 5 8 11 13 1.73205
3 5 8 11 14 2.07802
3 5 8 12 13 1.41421
3 5 8 12 14 1.85164
3 5 8 13 14 1.73205
3 5 9 10 11 2.29129
3 5 9 10 12 2.07802
3 5 9 10 13 2
3 5 9 10 14 2.29129
3 5 9 11 12 2.19034
3 5 9 11 13 2.15297
3 5 9 11 14 2.35584
3 5 9 12 13 2
3 5 9 12 14 2.16556
3 5 9 13 14 2.10357
3 5 10 11 12 2.07802
3 5 10 11 13 2
3 5 10 11 14 2.29129
3 5 10 12 13 1.73205
3 5 10 12 14 2.07802
3 5 10 13 14 2
3 5 11 12 13 2
3 5 11 12 14 2.16556
3 5 11 13 14 2.10357
3 5 12 13 14 1.90693
3 6 7 8 9 2.02367
3 6 7 8 10 2
3 6 7 8 11 2.02367
3 6 7 8 12 2
3 6 7 8 13 2
3 6 7 8 14 2
3 6 7 9 10 2.16556
3 6 7 9 11 2.326
3 6 7 9 12 2.20605
3 6 7 9 13 2.16025
3 6 7 9 14 2.27837
3 6 7 10 11 2.16556
3 6 7 10 12 2
3 6 7 10 13 1.90693
3 6 7 10 14 2.16556
3 6 7 11 12 2.20605
3 6 7 11 13 2.16025
3 6 7 11 14 2.27837
3 6 7 12 13 2.10639
3 6 7 12 14 2.16025
3 6 7 13 14 2.10639
3 6 8 9 10 2.39046
3 6 8 9 11 2.42507
3 6 8 9 12 2.3094
3 6 8 9 13 2.28446
3 6 8 9 14 2.40662
3 6 8 10 11 2.39046
3 6 8 10 12 2.26385
3 6 8 10 13 2.23607
3 6 8 10 14 2.39046
3 6 8 11 12 2.3094
3 6 8 11 13 2.28446
3 6 8 11 14 2.40662
3 6 8 12 13 2.19089
3 6 8 12 14 2.3094
3 6 8 13 14 2.26385
3 6 9 10 11 2.52678
3 6 9 10 12 2.39046
3 6 9 10 13 2.35488
3 6 9 10 14 2.52678
3 6 9 11 12 2.51916
3 6 9 11 13 2.50333
3 6 9 11 14 2.60951
3 6 9 12 13 2.44949
3 6 9 12 14 2.5
3 6 9 13 14 2.46311
3 6 10 11 12 2.39046
3 6 10 11 13 2.35488
3 6 10 11 14 2.52678
3 6 10 12 13 2.23607
3 6 10 12 14 2.39046
3 6 10 13 14 2.35488
3 6 11 12 13 2.44949
3 6 11 12 14 2.5
3 6 11 13 14 2.46311
3 6 12 13 14 2.38048
3 7 8 9 10 2
3 7 8 9 11 2.02367
3 7 8 9 12 2
3 7 8 9 13 2
3 7 8 9 14 2
3 7 8 10 11 2
3 7 8 10 12 1.81265
3 7 8 10 13 1.73205
3 7 8 10 14 2
3 7 8 11 12 2
3 7 8 11 13 2
3 7 8 11 14 2
3 7 8 12 13 1.81265
3 7 8 12 14 2
3 7 8 13 14 1.81265
3 7 9 10 11 2.16556
3 7 9 10 12 2
3 7 9 10 13 1.90693
3 7 9 10 14 2.16556
3 7 9 11 12 2.20605
3 7 9 11 13 2.16025
3 7 9 11 14 2.27837
3 7 9 12 13 2.10639
3 7 9 12 14 2.16025
3 7 9 13 14 2.10639
3 7 10 11 12 2
3 7 10 11 13 1.90693
3 7 10 11 14 2.16556
3 7 10 12 13 1.73205
3 7 10 12 14 2
3 7 10 13 14 1.90693
3 7 11 12 13 2.10639
3 7 11 12 14 2.16025
3 7 11 13 14 2.10639
3 7 12 13 14 2
3 8 9 10 11 2.39046
3 8 9 10 12 2.26385
3 8 9 10 13 2.23607
3 8 9 10 14 2.39046
3 8 9 11 12 2.3094
3 8 9 11 13 2.28446
3 8 9 11 14 2.40662
3 8 9 12 13 2.19089
3 8 9 12 14 2.3094
3 8 9 13 14 2.26385
3 8 10 11 12 2.26385
3 8 10 11 13 2.23607
3 8 10 11 14 2.39046
3 8 10 12 13 2.13664
3 8 10 12 14 2.26385
3 8 10 13 14 2.23607
3 8 11 12 13 2.19089
3 8 11 12 14 2.3094
3 8 11 13 14 2.26385
3 8 12 13 14 2.16025
3 9 10 11 12 2.39046
3 9 10 11 13 2.35488
3 9 10 11 14 2.52678
3 9 10 12 13 2.23607
3 9 10 12 14 2.39046
3 9 10 13 14 2.35488
3 9 11 12 13 2.44949
3 9 11 12 14 2.5
3 9 11 13 14 2.46311
3 9 12 13 14 2.38048
3 10 11 12 13 2.23607
3 10 11 12 14 2.39046
3 10 11 13 14 2.35488
3 10 12 13 14 2.23607
3 11 12 13 14 2.38048
4 5 6 7 8 2
4 5 6 7 9 2.22985
4 5 6 7 10 2.16556
4 5 6 7 11 2.23607
4 5 6 7 12 2.05751
4 5 6 7 13 2.01187
4 5 6 7 14 2.23607
4 5 6 8 9 2.39046
4 5 6 8 10 2.39046
4 5 6 8 11 2.32266
4 5 6 8 12 2.26385
4 5 6 8 13 2.23607
4 5 6 8 14 2.39046
4 5 6 9 10 2.52678
4 5 6 9 11 2.53859
4 5 6 9 12 2.42487
4 5 6 9 13 2.40426
4 5 6 9 14 2.56038
4 5 6 10 11 2.48193
4 5 6 10 12 2.39046
4 5 6 10 13 2.35488
4 5 6 10 14 2.52678
4 5 6 11 12 2.36827
4 5 6 11 13 2.33699
4 5 6 11 14 2.50805
4 5 6 12 13 2.28446
4 5 6 12 14 2.41424
4 5 6 13 14 2.39046
4 5 7 8 9 2
4 5 7 8 10 2.02367
4 5 7 8 11 1.93309
4 5 7 8 12 2
4 5 7 8 13 2
4 5 7 8 14 2.02367
4 5 7 9 10 2.17626
4 5 7 9 11 2.23607
4 5 7 9 12 2.08167
4 5 7 9 13 2.04495
4 5 7 9 14 2.22985
4 5 7 10 11 2.13809
4 5 7 10 12 2.02367
4 5 7 10 13 1.96214
4 5 7 10 14 2.19848
4 5 7 11 12 2.0381
4 5 7 11 13 2
4 5 7 11 14 2.18955
4 5 7 12 13 2
4 5 7 12 14 2.08167
4 5 7 13 14 2.02367
4 5 8 9 10 2.40662
4 5 8 9 11 2.32266
4 5 8 9 12 2.3094
4 5 8 9 13 2.26385
4 5 8 9 14 2.40662
4 5 8 10 11 2.32266
4 5 8 10 12 2.3094
4 5 8 10 13 2.28446
4 5 8 10 14 2.42507
4 5 8 11 12 2.16025
4 5 8 11 13 2.13664
4 5 8 11 14 2.32266
4 5 8 12 13 2.19089
4 5 8 12 14 2.3094
4 5 8 13 14 2.28446
4 5 9 10 11 2.48193
4 5 9 10 12 2.40662
4 5 9 10 13 2.37697
4 5 9 10 14 2.54058
4 5 9 11 12 2.36827
4 5 9 11 13 2.33699
4 5 9 11 14 2.50805
4 5 9 12 13 2.3094
4 5 9 12 14 2.44949
4 5 9 13 14 2.40662
4 5 10 11 12 2.32266
4 5 10 11 13 2.28709
4 5 10 11 14 2.48193
4 5 10 12 13 2.28446
4 5 10 12 14 2.42507
4 5 10 13 14 2.389
4 5 11 12 13 2.19089
4 5 11 12 14 2.34521
4 5 11 13 14 2.32266
4 5 12 13 14 2.3094
4 6 7 8 9 2.09938
4 6 7 8 10 2.09938
4 6 7 8 11 2.04939
4 6 7 8 12 2
4 6 7 8 13 1.93309
4 6 7 8 14 2.09938
4 6 7 9 10 2.2514
4 6 7 9 11 2.28239
4 6 7 9 12 2.15322
4 6 7 9 13 2.16025
4 6 7 9 14 2.29256
4 6 7 10 11 2.22354
4 6 7 10 12 2.09938
4 6 7 10 13 2.04939
4 6 7 10 14 2.2514
4 6 7 11 12 2.12132
4 6 7 11 13 2.08167
4 6 7 11 14 2.26779
4 6 7 12 13 2
4 6 7 12 14 2.13809
4 6 7 13 14 2.09938
4 6 8 9 10 2.68164
4 6 8 9 11 2.62216
4 6 8 9 12 2.60419
4 6 8 9 13 2.58844
4 6 8 9 14 2.68164
4 6 8 10 11 2.62216
4 6 8 10 12 2.60419
4 6 8 10 13 2.58844
4 6 8 10 14 2.68164
4 6 8 11 12 2.53722
4 6 8 11 13 2.52543
4 6 8 11 14 2.62216
4 6 8 12 13 2.52543
4 6 8 12 14 2.60419
4 6 8 13 14 2.58844
4 6 9 10 11 2.72385
4 6 9 10 12 2.68164
4 6 9 10 13 2.66231
4 6 9 10 14 2.77498
4 6 9 11 12 2.6176
4 6 9 11 13 2.62202
4 6 9 11 14 2.74037
4 6 9 12 13 2.64575
4 6 9 12 14 2.64575
4 6 9 13 14 2.68164
4 6 10 11 12 2.62216
4 6 10 11 13 2.61406
4 6 10 11 14 2.72385
4 6 10 12 13 2.58844
4 6 10 12 14 2.68164
4 6 10 13 14 2.66231
4 6 11 12 13 2.53899
4 6 11 12 14 2.61652
4 6 11 13 14 2.62216
4 6 12 13 14 2.60419
4 7 8 9 10 2.16025
4 7 8 9 11 2.04939
4 7 8 9 12 2.01187
4 7 8 9 13 2
4 7 8 9 14 2.16025
4 7 8 10 11 2.04939
4 7 8 10 12 2.04495
4 7 8 10 13 2
4 7 8 10 14 2.14154
4 7 8 11 12 1.90693
4 7 8 11 13 1.85164
4 7 8 11 14 2.04939
4 7 8 12 13 1.93309
4 7 8 12 14 2.04495
4 7 8 13 14 2
4 7 9 10 11 2.22354
4 7 9 10 12 2.16025
4 7 9 10 13 2.08167
4 7 9 10 14 2.26747
4 7 9 11 12 2.12132
4 7 9 11 13 2.08167
4 7 9 11 14 2.26779
4 7 9 12 13 2.04495
4 7 9 12 14 2.16025
4 7 9 13 14 2.16025
4 7 10 11 12 2.04939
4 7 10 11 13 2.00294
4 7 10 11 14 2.22354
4 7 10 12 13 2
4 7 10 12 14 2.14154
4 7 10 13 14 2.09069
4 7 11 12 13 1.93309
4 7 11 12 14 2.10223
4 7 11 13 14 2.04939
4 7 12 13 14 2.04495
4 8 9 10 11 2.62216
4 8 9 10 12 2.61861
4 8 9 10 13 2.60419
4 8 9 10 14 2.69077
4 8 9 11 12 2.53722
4 8 9 11 13 2.52543
4 8 9 11 14 2.62216
4 8 9 12 13 2.53722
4 8 9 12 14 2.61861
4 8 9 13 14 2.60419
4 8 10 11 12 2.53722
4 8 10 11 13 2.52543
4 8 10 11 14 2.62216
4 8 10 12 13 2.53899
4 8 10 12 14 2.62912
4 8 10 13 14 2.64575
4 8 11 12 13 2.44949
4 8 11 12 14 2.53722
4 8 11 13 14 2.52543
4 8 12 13 14 2.53899
4 9 10 11 12 2.62216
4 9 10 11 13 2.61406
4 9 10 11 14 2.72385
4 9 10 12 13 2.60419
4 9 10 12 14 2.69077
4 9 10 13 14 2.67435
4 9 11 12 13 2.53899
4 9 11 12 14 2.61652
4 9 11 13 14 2.62216
4 9 12 13 14 2.61861
4 10 11 12 13 2.52543
4 10 11 12 14 2.62216
4 10 11 13 14 2.61406
4 10 12 13 14 2.64575
4 11 12 13 14 2.53722
5 6 7 8 9 2
5 6 7 8 10 2
5 6 7 8 11 1.93309
5 6 7 8 12 1.81265
5 6 7 8 13 1.73205
5 6 7 8 14 2
5 6 7 9 10 2.16556
5 6 7 9 11 2.24649
5 6 7 9 12 2.12916
5 6 7 9 13 2.08738
5 6 7 9 14 2.22985
5 6 7 10 11 2.13809
5 6 7 10 12 2
5 6 7 10 13 1.90693
5 6 7 10 14 2.16556
5 6 7 11 12 2.081
5 6 7 11 13 2.04939
5 6 7 11 14 2.23607
5 6 7 12 13 1.96214
5 6 7 12 14 2.05751
5 6 7 13 14 2.01187
5 6 8 9 10 2.39046
5 6 8 9 11 2.32266
5 6 8 9 12 2.26385
5 6 8 9 13 2.23607
5 6 8 9 14 2.39046
5 6 8 10 11 2.32266
5 6 8 10 12 2.26385
5 6 8 10 13 2.23607
5 6 8 10 14 2.39046
5 6 8 11 12 2.16025
5 6 8 11 13 2.13664
5 6 8 11 14 2.32266
5 6 8 12 13 2.13664
5 6 8 12 14 2.26385
5 6 8 13 14 2.23607
5 6 9 10 11 2.48193
5 6 9 10 12 2.39046
5 6 9 10 13 2.35488
5 6 9 10 14 2.52678
5 6 9 11 12 2.39792
5 6 9 11 13 2.39046
5 6 9 11 14 2.53859
5 6 9 12 13 2.44949
5 6 9 12 14 2.42487
5 6 9 13 14 2.40426
5 6 10 11 12 2.32266
5 6 10 11 13 2.28709
5 6 10 11 14 2.48193
5 6 10 12 13 2.23607
5 6 10 12 14 2.39046
5 6 10 13 14 2.35488
5 6 11 12 13 2.23607
5 6 11 12 14 2.36827
5 6 11 13 14 2.33699
5 6 12 13 14 2.28446
5 7 8 9 10 2
5 7 8 9 11 1.93309
5 7 8 9 12 2
5 7 8 9 13 1.81265
5 7 8 9 14 2
5 7 8 10 11 1.93309
5 7 8 10 12 2
5 7 8 10 13 2
5 7 8 10 14 2.02367
5 7 8 11 12 1.73205
5 7 8 11 13 1.62019
5 7 8 11 14 1.93309
5 7 8 12 13 1.81265
5 7 8 12 14 2
5 7 8 13 14 2
5 7 9 10 11 2.13809
5 7 9 10 12 2
5 7 9 10 13 1.93309
5 7 9 10 14 2.17626
5 7 9 11 12 2.081
5 7 9 11 13 2.04939
5 7 9 11 14 2.23607
5 7 9 12 13 1.96769
5 7 9 12 14 2.08167
5 7 9 13 14 2.04495
5 7 10 11 12 1.93309
5 7 10 11 13 1.85164
5 7 10 11 14 2.13809
5 7 10 12 13 2
5 7 10 12 14 2.02367
5 7 10 13 14 1.96214
5 7 11 12 13 1.93309
5 7 11 12 14 2.0381
5 7 11 13 14 2
5 7 12 13 14 2
5 8 9 10 11 2.32266
5 8 9 10 12 2.3094
5 8 9 10 13 2.26385
5 8 9 10 14 2.40662
5 8 9 11 12 2.16025
5 8 9 11 13 2.13664
5 8 9 11 14 2.32266
5 8 9 12 13 2.16025
5 8 9 12 14 2.3094
5 8 9 13 14 2.26385
5 8 10 11 12 2.16025
5 8 10 11 13 2.13664
5 8 10 11 14 2.32266
5 8 10 12 13 2.19089
5 8 10 12 14 2.3094
5 8 10 13 14 2.28446
5 8 11 12 13 2
5 8 11 12 14 2.16025
5 8 11 13 14 2.13664
5 8 12 13 14 2.19089
5 9 10 11 12 2.32266
5 9 10 11 13 2.28709
